,TEXT,label
86,"This is my third Miata, and I've had one from each generation. Mazda has taken a great car and made it even better. The car remains lightweight and agile but adds horsepower and more refined ergonomics. I have a wide frame and fit much better in this car than in previous generations. The engine is super smooth, the manual transmission has a short throw and shifts easily, and new alternatives like xenon headlights improve refinement. I had a Porsche Boxster S between my last Miata and this one. After I sold the Porsche I wanted another two seat convertible without spending $50k+. Even though the Porsche is faster and gets better skidpad ratings, the Miata is a better value. Great car",4
87,It is the most uncomfortable car I have driven. I am at a little over 600 miles and only getting 25 mpg on the hwy! I did months of research and THOUGHT i was making a wise buying decision. I won't buy another.,0
88,I find you get alot for your money but I've had my car only a year and 6 months and already had the left front and the right front axle changed along with a door handle that fell of an interior passenger visor. I also had to have my ac panel changed because of peeling and now I'm awaiting a passenger door lock controller and a front right head light. It makes me wonder how much I'm going to have to spend after the 2 YEAR warranty if I will have to bear these frequent visits to the garage without even being in an accident and owning a new car. I would suggest a different car. I'm think of the new Audi cross over Hyundia. By the way I hate the unsteady cup holders an cheap old fashion ac vents.,1
89,"I was dead set on a BMW 3 series, but I thought the price was a bit much for a car without power tilt. I looked around and finally came across the G35. I drove from Reno, NV to Roseville, CA to test drive it. After driving out of the parking lot I was sold. I've had the car since 17 May 2007 and I absolutely love it! The power is beyond what I wouldv'e imagined. Handling is superb. The sound system is great! For $10k less than the BMW I wanted, I could not ask for a better car!",4
90,"I love this car. Candidates: M3, 911, S4. The highway is not a race track. No do I have to endure the harshness of my 996 to have neck breaking speed and a boat load of ""cool factor"". This thing is a serious wolf in sheeps clothing. The power, torque and hp, is amazing. The ride is plush, more body roll than my Porsche and BMW, even with the sport suspension, but I got over it quick enough. It is still well composed in the twisties. I am waiting for my H&R lowering springs to arrive and for $600 the body roll be gone. Cops don't even notice it. Great car! Of course it eats tires and gas, but a car with 386 ft #s of torque should!",3
91,"This late manufactured 2007 vehicle is a love to drive! Unless your clothing can be rolled up or a wear & toss type, trunk space is limited as is the 3 cups holder. Driving with the top down did not hamper conversation even at 80 mph. I had the most problems with the automatic phone connection due my accent! I've ordered a 2008 turbo therefore if this vehicle had not met my expectations and more, I would not continue to be a Saturn Sky owner. Very easy to drive and shifting never did present a problem.",4
92,"My husband & I are in our 60s and it took a day to get used to the center dash and now we much prefer it. No lights glaring in your face at night, handy glovebox at all times. We had a Volkswagon GTI which my husband loved for its power and handling. If this had the power, it would be as much fun, however, it has plenty of power for the size and gas usage. No trouble getting up to speed to merge on interstates, which was a concern.",4
93,"This is a great little car. Not only is it fun to drive (I have the 5 speed manual) but I get looks everywhere I go. And it's so big inside! Tons of room! I only have 675 miles on it so far, but have averaged 27.5 miles per gallon in mixed city/hwy driving, which is a far cry from the 10-12 MPG I was getting in my F150. Build quality is better than I've seen in other cars in its price range, and I looked at a lot before I drove this one. If you're looking for a lower priced, gas sipping, fun to drive car, you should really check out the Scion xB. You'll love it!",4
94,"Until I got to the dealership, I had never heard of a Yaris. 2 hours and much test driving later, I would not have bought anything else! The interior space and comfort are incredible for this size of vehicle. I love the extra room with the fold down rear seat. Better gas mileage was my ultimate goal. After feeding a Trailblazer every 5 or 6 days I am looking forward to seeing the gas pumps 2 times per month! Excellent vehicle that I have an will continue to recommend!",4
95,"I've had this car for 2yrs now and overall I truly love it. I have it in pearl white w/ black leather interior and it looks great. The HIDs are awesome and the handling is top notch. The lights in the dashboard look nice (blue white and red) & are bright. The leather bucket seats are comfortable for me (I'm 5'4)and there is plenty of room inside. Driving feels extremely smooth and breaking is great. This is my first car and I'm scared to try a new one b/c I might be disappointed. I prefer the '08 model over the '09 simply b/c the exterior look can't be beat. I love this car & I don't want to give it up next yr when my lease is over. I recommend it to all who love a fun, safe, & reliable car!",4
