,TEXT,sentiment
76,"The power steering is jittery, they have also mounted the ski stand incorrectly and the bike stand is too high on the car to even put a bicycle there. This car is nothing but trouble and bad design. Also, the extended warranty has about 3 sides of what it doesn't cover, and only 1 paragraph of what it covers, and maybe if you use the $1000 dollar warranty, it can now cover a radio if you're lucky. When I got my car back from the dealer, it seems like the SUV didn't even work.",0
77,"It slows down too fast when the foot is taken off the accelerator. Sooner or later, I will fall behind. I am now in arbitration proceedings. I was told by a Toyota that the technology should drive aggressively, which is against the law. I now have to answer to an arbitration tribunal.",0
78,"I bought a 2008 Dodge Caliber last October within a month of buying it. The gearbox is terrible. Whenever I could stop or start, it jolts and jolts as if it were about to stop. Apparently, some calibers have this problem, others don't. Besides, they said that there is no solution! Then I went back to have the front strut replaced and look again and again and change without a solution! Now the problem seems to happen when driving backwards. I'm really not happy with this vehicle.",0
79,"I always buy AWD, but thought FWD would be fine and thought a slight increase in fuel consumption would be good. Wrong! This car doesn't get out of the way in the snow. It's so heavy at the back that the front tires don't have any weight. Forget about pulling on the road after a blizzard. MPG is 15.5 at best. You get close to 24 on the highway if you don't exceed 65 km / h. All in all, 15.5 is not 16-24 that they advertise. I'm a sad consumer if two of the three reasons I bought it were fraud.",0
80,"This car has repetitive computers, ohm knobs, the air conditioner replaced, the cup holder jammed in the dashboard, the boot is leaking, the engine already has a ""knock noise."" It was literally in business almost as much as in my garage. Can't repair it in time because they don't seem to manufacture the parts until there's a problem. If it's a car you need to rely on, don't buy it. If you have the patience to work with the mechanics, do it, it's nice, but I'd recommend waiting until the next line comes out, my car seems to be a ""beta"" trial.",0
81,"At the age of 54, this was my first ever new car... ever! Everyone said what great cars Hondas are, so I was excited to buy one of them, and on top of that my beloved item. At 1000 miles, it was in business twice because of fuel sensor problems. Now, at just one year and only 5700 miles, I'm really disappointed. It's fun to drive and I love its funny cool nerd look, but the quality is really missing.... little irritations: there's no defroster, radio speakers vibrate from the start, the side doors rattle. I'm a single old guy, so it was hardly treated crudely.",0
82,"I loved this great looking car on the road! I loved it, loved it, loved it! Until I bought it! I was very disappointed from day one! I felt every tiny bump on the road, the steering wheel is very tight, so it's not particularly easy to manoeuvre. I also couldn't get the seat into a comfortable position and suffered from back pain until I got used to it. I'm 5.6 ""and I think this car is not for the quick-witted. Mom, watch out! The metal anchors are so low that it took me about 20 minutes to assemble the car seat!",0
83,The lock on my driver's door keeps loosening and making a snarling noise as I ride over even the smallest bumps. The dealer has repaired it 5 times and the noise has come back. I am in the process of taking the car to an arbitration court in Lemon to force the dealer to give me my money back. Jim in MA,0
84,"I preferred the C70 to an Audi because of the hardtop. I've had it in business seven times and 90 days since May '08 due to roof problems. Fortunately, none of these problems were major, but a big inconvenience for my time. My biggest problem was getting someone from the Volvo Group to call me to discuss any solution.",0
85,"But it's a mechanical nightmare. This truck looks, drives and feels like it was assembled in a hurry. I only have 2500 miles on it and the trans jerks like a horse at least three times a day. Cadillac has reprogrammed some computer, but it keeps doing it and they say there's nothing they can do to fix it. It also runs very rough idle, in the first month when we had it, it was fine and now it vibrates so strongly at the traffic lights that it's embarrassing. Cadillac told me to use premium, and it still does. Sometimes the lift doesn't want to work. Should have got an 08 Sequoia.",0
